,dish_id,total_calories,total_mass,ingredients,split
1645,dish_1558722685,-1.0869487768615071,-0.9161110529884389,cantaloupe,train
321,dish_1568400935,-1.1541463585410119,-1.137044574228067,mixed greens,train
270,dish_1565195493,0.7321514922082949,0.48096856661509196,"sweet potato,chicken apple sausage,bacon,olive oil,egg whites",train
73,dish_1564000459,1.105307862524962,0.00011325568178367666,"butter,wheat berry,thyme,olive oil,rosemary,lemon juice,cheese pizza,shallots,garlic,salt,white wine,pepper,cream,mushroom,arugula,oregano,basil,chicken",train
1301,dish_1563205877,-0.9430085024684774,-1.182530887424461,chicken apple sausage,train
1380,dish_1561062286,0.013217886021722981,-0.32478898143531654,"wine,ginger,jalapenos,brown rice,mushroom,cream,lemon juice,sour cream,onions,lime,salt,cilantro,beef,pasta,spinach (raw),thyme,olive oil,white rice,chili,shallots,salmon,garlic",train
1006,dish_1561665671,-0.4543512774568689,-0.8316364713379928,"corn on the cob,pizza",train
1468,dish_1566502061,0.7385509259950547,1.0917847723952403,"pork,corn on the cob,bok choy,pepper,garlic,soy sauce,white rice,sugar,salt,olive oil",train
1047,dish_1558640267,-0.9073097872012408,-0.8121423371109668,grapes,train
32,dish_1564686855,3.7062272582805553,1.4166870095123405,"cucumbers,onions,brownies,chicken breast,cherry tomatoes,olives,salt,lettuce,cheese pizza,mixed greens,lime,pepper,olive oil,vinegar",train
266,dish_1561575613,-0.7978682262613617,-0.9550993214424909,"walnuts,salt,mustard,olive oil,vinegar,chard,blueberries,arugula,pepper",train
2196,dish_1558029518,-0.5528472829894824,-0.6886794870064687,yam,train
1111,dish_1563302315,-1.1441239919552901,-1.0005856346388848,mushroom,train
2880,dish_1558544482,-1.028007720998986,-0.9745934556695169,berries,train
710,dish_1561049373,0.17734890514968338,-0.4612479210244986,"scrambled eggs,bacon",train
2538,dish_1562602589,0.5330283823829463,-0.7211697107181788,sausage,train
1223,dish_1562872945,0.023909670334482592,0.11058001630159775,"arugula,lime,chive,carrot,couscous,garlic,parsley,nopales,jicama,corn,pepper,fish,salt,olive oil,sour cream",train
1064,dish_1565207662,-0.5137764995314799,-0.5782127263866547,"onions,chicken thighs,kale,green onions,pineapple,white rice,fish,salt,garlic,country rice,cilantro,olive oil,lemon juice,vinegar",train
1818,dish_1564690038,-0.7695738540705465,-0.8836208292767288,lentils,train
833,dish_1564170173,-0.8290398528594948,-0.26630657875423847,"bell peppers,onions,cherry tomatoes,olives",train
738,dish_1566419546,0.25221589286646867,-0.25980853401189646,"caesar salad,cheese pizza",train
2750,dish_1567613019,0.5867212355279656,2.7812764054041614,"sweet potato,olive oil,watermelon,egg whites",train
2803,dish_1561737248,2.127567901855179,1.1502671750763185,"sausage,egg whites,hash browns,broccoli",train
914,dish_1562873814,-0.7016116183186618,-0.5392244579326027,"cherry tomatoes,salt,pepper,green beans,vinegar,cucumbers,onions,olive oil,mixed greens,lime,lettuce",train
170,dish_1558116201,0.28633497816357445,-0.8186403818533088,sausage,train
3122,dish_1561492687,-0.7062627743409858,-0.7081736212334947,"olive oil,fish,garlic,caesar salad,fried rice,green onions,country rice,onions,salt",train
802,dish_1565378731,-0.4735887519528317,-0.06486719174163637,"wheat berry,carrot,salt,pepper,olive oil",train
2463,dish_1568060414,-0.9544695225069132,-0.4612479210244986,"mangos,lime,cilantro,onions,mustard greens,olive oil,arugula,cucumbers,jalapenos,lemon juice,salt,cherry tomatoes,tomatoes",train
2265,dish_1563208129,0.8262314855289075,0.48096856661509196,"yam,sweet potato,olive oil,scrambled eggs",train
1775,dish_1566933498,0.3097045932693865,0.43548225341869795,"pepper,wine,eggplant,mushroom,squash,arugula,lemon juice,parsley,shallots,chickpeas,quinoa,bok choy,chicken thighs,olive oil,spinach (cooked),garlic,salt,pears",train
582,dish_1562010048,0.7327897165124737,-0.1168515496803724,"jalapenos,cabbage,pork,wheat berry,pepper,salt,carrot,garlic,lemon juice,mayonnaise,parsley,olive oil",train
1478,dish_1561407312,-0.6002117418366125,-0.6236990395830487,"chicken,white rice,onions,pepper,couscous,ginger,olive oil,green onions,mustard,garlic,carrot,cherry tomatoes,spinach (raw),vinegar,green beans,salt,broccoli,pears,mixed greens,soy sauce",train
356,dish_1558463429,-1.0093947497100904,-1.013581724123569,grapes,train
1495,dish_1566934455,1.309842482372494,1.1567652198186604,"pepper,arugula,cookies,artichokes,olive oil,parsley,snow peas,onions,salt,lime,chive,garlic,fish,white beans,cheese pizza,cauliflower,bell peppers",train
158,dish_1561579617,-0.5890168538114718,0.565443148265538,"salt,eggplant,olive oil,cauliflower,roasted potatoes",train
1517,dish_1566413388,-0.22030045393550096,0.09108588207457173,"chicken,spinach (raw),broccoli",train
1043,dish_1561049409,0.30635107600191536,-0.1298476391650564,"bacon,scrambled eggs,raspberries",train
2042,dish_1560799590,0.21204242000137205,-0.35078116040468454,"spinach (raw),vinegar,apple,salt,olive oil,mustard,onions,pizza,cranberries",train
3188,dish_1561405912,0.08252713261528406,-0.1363456839073984,"mixed greens,lime,cherry tomatoes,spinach (raw),vinegar,lettuce,cheese pizza,broccoli,chicken,garlic,soy sauce,white rice,pepper,green beans,ginger,onions,olive oil,cucumbers,green onions,salt,carrot",train
2975,dish_1562958998,-0.6896163631882076,-0.7341658002028628,"arugula,quinoa,fish,tomatillo,pepper,jalapenos,cilantro,garlic,lemon juice,onions,salt,olive oil",train
2969,dish_1561576051,0.5454813303600374,-0.24681244452721246,"chicken,beef,garlic,butter,arugula,wheat berry,cream,olive oil,thyme,rosemary,salt,white wine,roasted potatoes,pepper,olives,millet,parmesan cheese,vinegar,mushroom,oregano,basil,lemon juice,bok choy,onions,cheese pizza,spinach (cooked),shallots",train
1074,dish_1564690085,-0.395997293648495,-0.48074205525152464,"garlic,pepper,arugula,lentils,olive oil,salt,parsley,lemon juice,pears,chickpeas",train
2190,dish_1564086624,-0.1732287102358955,-0.5587185921596287,"cheese pizza,corn on the cob",train
105,dish_1560360055,0.5208965844391503,-0.24031439978487046,"sausage,scrambled eggs",train
935,dish_1565721855,1.0759469148546497,1.5141576806474706,"zucchini,chayote squash,spinach (raw),chicken,wheat berry,salt,parsley,roasted potatoes,shallots,garlic,thyme,olive oil,lemon juice",train
1031,dish_1560444592,-0.0437587955351078,-0.27280462349658047,"scrambled eggs,yam",train
499,dish_1563391708,0.3133054195911934,-0.07786328122632037,"lemon juice,pecans,onions,blueberries,jalapenos,pepper,fish,tomatillo,garlic,cilantro,salt,mustard,pizza,olive oil,arugula,vinegar,chard,quinoa",train
1791,dish_1561148481,0.1321581878462194,-0.5002361894785506,"lime,carrot,thyme,olive oil,cucumbers,lemon juice,onions,jalapenos,celery,cream,chive,white rice,garlic,tomatoes,cherry tomatoes,mangos,cheese pizza,salt,cilantro,mustard greens,mushroom,arugula,kale,ground turkey,eggs",train
342,dish_1562094730,0.8333102114600697,0.7733805800204822,"mixed greens,parsley,squash,chicken thighs,green beans,mushroom,vinegar,eggplant,spinach (cooked),garlic,shallots,cherry tomatoes,wine,lemon juice,cucumbers,olive oil,quinoa,carrot,salt",train
1529,dish_1565809033,0.41917421206315,1.4036909200276566,"bell peppers,onions,cherry tomatoes,tuna",train
2356,dish_1565812146,-0.8621606006758856,-0.8056442923686248,"salt,walnuts,olive oil,mustard,vinegar,chard,blueberries,arugula,pineapple,pepper",train
2437,dish_1559060106,-0.22535935323842085,-0.1428437286497404,"bacon,sweet potato,strawberries",train
2906,dish_1558372525,-0.05148557723481408,-1.137044574228067,almonds,train
1846,dish_1562096933,0.28191372091306016,0.630423595688958,"garlic,bell peppers,snow peas,onions,white beans,fish,pepper,chive,lime,salt,artichokes,olive oil,green beans,parsley,arugula",train
2719,dish_1558629578,-1.1028891122883215,-0.8251384265956508,cauliflower,train
2009,dish_1558629013,-1.0842761362268705,-0.8901188740190709,strawberries,train
1933,dish_1558637214,-1.1575825985132593,-1.3059937375289592,grapes,train
621,dish_1562184663,1.655840811649279,0.35100767176825187,"chard,kale,lemon juice,shallots,bacon,fish,cherry tomatoes,garlic,chive,salt,olive oil,wheat berry,parsley,steak",train
311,dish_1562611522,-0.5757603697522038,-1.085060216289331,cheese pizza,train
599,dish_1565727851,0.7296481150276243,0.57194119300788,"broccoli,parmesan cheese,chicken,olives,mixed greens",train
581,dish_1566317711,-0.6196201310907506,-0.22731831030018645,oatmeal,train
2689,dish_1561575445,-1.0410442809274747,-0.6107029500983647,"salt,eggplant,cauliflower,olive oil",train
675,dish_1558468589,-1.1525236896652284,-1.0525699925776208,mushroom,train
1247,dish_1561579505,-1.0599361126352291,-0.5912088158713387,cauliflower,train
2668,dish_1558722748,-0.9621512321923167,-1.091558261031673,corn on the cob,train
1567,dish_1564083534,0.26474385109862064,0.584937282492564,"cherry tomatoes,grilled chicken,olives,bell peppers",train
8,dish_1563216717,-0.036184792882612234,0.7473884010511141,"garlic,squash,cherry tomatoes,chicken breast,spinach (raw),parmesan cheese,wheat berry,olive oil,thyme,honeydew melons,salt,broccoli",train
1469,dish_1558639167,-0.8280853942542034,-0.40926356308576256,apple,train
1084,dish_1567110665,1.445629609273594,2.046997349519515,"fish,cherry tomatoes,vinegar,white rice,wheat berry,green beans,pepper,jalapenos,onions,kale,olive oil,lettuce,lime,salt,cucumbers,cilantro,mixed greens,bell peppers,shallots,ketchup",train
3143,dish_1557863104,-0.9907340576385802,-1.150040663712751,olives,train
2313,dish_1568060616,-1.1287563631905173,-1.013581724123569,mixed greens,train
1082,dish_1568665052,0.4393815462010575,0.7408903563087721,"jalapenos,spinach (raw),squash,brussels sprouts,onions,cucumbers,mustard,garlic,salt,bell peppers,millet,pepper,vinegar,mustard greens,olive oil,tomatoes,chicken",train
2175,dish_1560455059,-1.0883328131888848,-0.5392244579326027,"cherry tomatoes,baby carrots,celery,cucumbers",train
816,dish_1562784266,-0.5812296992844754,-0.9161110529884389,"corn on the cob,pizza",train
1016,dish_1563205982,0.29899896854562774,1.6376205307519687,"egg whites,yam,berries,chicken apple sausage,sweet potato,pineapple",train
2276,dish_1558629517,0.04595565057554057,-0.32478898143531654,"cauliflower,tomatoes,almonds",train
258,dish_1565984434,0.31643216411071845,1.3841967858006305,"quinoa,ground turkey,onions,celery,kale,olive oil,thyme,chive,pepper,white rice,cauliflower,cream,mushroom,eggs,carrot,salt,garlic",train
1992,dish_1559243139,-1.085927807922531,-1.065566082062305,"carrot,salt,pepper,olive oil",train
1326,dish_1562173111,2.570451384636254,-0.35078116040468454,chia seeds,train
941,dish_1558458584,0.4657592075981309,-0.48724009999386664,"spinach (raw),grapes,almonds",train
1203,dish_1559332418,1.0906195259045917,0.35100767176825187,"thyme,salmon,olive oil,pepper,brown rice,arugula,salt",train
871,dish_1558373687,0.2534425303128952,-0.8316364713379928,sausage,train
641,dish_1563822663,0.2362869352120068,0.6499177299159841,"couscous,cauliflower,wheat berry,steak,squash,zucchini,olive oil,lime,caesar salad,garlic,broccoli,salt",train
1268,dish_1565118067,1.765082350014885,1.982016902096095,"carrot,chicken breast,tuna,cherry tomatoes,cheese pizza,bell peppers",train
130,dish_1562691674,0.5888714197375998,1.4166870095123405,"sweet potato,olive oil,broccoli,egg whites,yam,greek yogurt,chia seeds,chicken apple sausage,milk",train
336,dish_1565898489,-0.9907340576385802,-1.150040663712751,olives,train
2010,dish_1556572657,-1.0126878225619385,-1.176032842682119,olives,train
5,dish_1565640549,-0.9932019317787597,-0.5067342342208926,"tomatoes,cilantro,olive oil,mustard greens,lemon juice,onions,cucumbers,salt,arugula,jalapenos,asparagus,lime,mangos,cherry tomatoes",train
2449,dish_1565369971,-0.15265070602864822,-0.5392244579326027,"green beans,bacon,olive oil",train
1574,dish_1561666897,1.3311552739996955,1.2022515330150545,"carrot,chicken,basil,lemon juice,vinegar,pork,bok choy,parsley,salt,cucumbers,onions,sugar,mixed greens,caesar salad,garlic,cherry tomatoes,pepper,corn on the cob,brown rice,chard,white rice,olive oil,soy sauce,chive,rosemary,lettuce,cheese pizza,lime",train
1417,dish_1562961650,1.4418990123947242,0.617427506204274,"quinoa,white rice,pork,jalapenos,pizza,onions,olive oil,cilantro,salt,garlic,soy sauce,tomatillo,fish,bok choy,arugula,lemon juice,sugar,pepper",train
2115,dish_1563812570,0.5512036530602659,0.6694118641430101,"egg whites,mixed greens,turkey bacon,granola,blackberries,raspberries,vinaigrette",train
2985,dish_1560453275,-0.76855039385759,-1.020079768865911,"lemon juice,spinach (raw),thyme,rosemary,garlic,salt,basil,parsley,pepper,olive oil,chicken,wheat berry,squash,zucchini",train
2932,dish_1559233144,0.6895109040393458,-0.1233495944227144,"garden salad,scrambled eggs,bacon",train
1254,dish_1564000202,0.6805718311950976,-0.44175378679747257,cheese pizza,train
1897,dish_1565711115,0.3242481591907038,0.591435327234906,"bacon,egg whites",train
1596,dish_1561579845,0.25616394169236034,-0.35078116040468454,"wheat berry,rosemary,onions,butter,white wine,pepper,spinach (cooked),garlic,millet,bok choy,beef,arugula,cream,oregano,thyme,olive oil,lemon juice,salt,shallots,chicken,mushroom,vinegar,basil",train
1083,dish_1566936297,0.4853801664749968,0.31851744805654186,"fish,chicken thighs,mushroom,pepper,onions,snow peas,bell peppers,shallots,chive,artichokes,salt,quinoa,parsley,wine,squash,white beans,eggplant,lemon juice,arugula,olive oil,spinach (cooked),garlic,lime",train
2943,dish_1560366963,-1.174191091712455,-1.137044574228067,cherry tomatoes,train
901,dish_1560357832,-0.3447618675196284,-0.8771227845343869,"mustard,waffles,vinegar,cucumbers,spinach (raw),mustard greens,olive oil,salt,garlic,tomatoes",train
3050,dish_1567024112,0.09777038858328382,-0.6561892632947587,"cheese pizza,spinach (cooked),shallots,garlic,salt,lemon juice,squash,eggplant,olive oil,chicken thighs,mushroom,wine,quinoa",train
732,dish_1558722322,-1.0302508125468697,-0.8121423371109668,carrot,train
2393,dish_1558027164,-0.43568590828095194,-1.215021111136171,bacon,train
1142,dish_1565987269,-0.6392114858057443,-1.117550440001041,cheese pizza,train
1813,dish_1560798854,0.9636596126915322,1.0073101907447943,"olive oil,spinach (raw),tofu,broccoli,lemon juice,cranberries,croutons,parmesan cheese,raisins,cauliflower,sunflower seeds,carrot,cheese pizza,salt,kale,caesar dressing",train
1310,dish_1562010085,0.8911869158539649,0.30552135857185786,"wheat berry,lemon juice,jalapenos,mayonnaise,pepper,brussels sprouts,garlic,salt,carrot,cabbage,olive oil,parsley,pork",train
2721,dish_1561480439,-0.4697524143339268,-0.18183199710379244,"turkey bacon,pineapple,berries",train
3211,dish_1564170967,0.6997152147590424,1.2542358909537905,"olive oil,thyme,salt,broccoli,zucchini,squash,salmon,chard,kale,pepper,wheat berry,brown rice,arugula",train
815,dish_1562946106,1.5528661684311704,0.9228356090943483,"cantaloupe,watermelon,sausage,scrambled eggs",train
1799,dish_1561753432,0.604834749336895,0.13657219527096576,"garlic,salmon,pepper,brown rice,olive oil,tomatoes,turnips,cilantro,cheese,arugula,thyme,chicken thighs,tortilla,onions,salt,chili",train
985,dish_1562691566,-0.7300873571642347,-0.19482808658847645,"broccoli,olive oil,egg whites",train
1906,dish_1568404850,-0.4576396207061996,-0.7601579791722308,fried rice,train
157,dish_1562958563,-0.5858304666656509,-0.9680954109271749,"olives,chicken salad",train
1644,dish_1559678457,1.7689297551900338,1.6116283517826007,"garlic,shallots,wheat berry,olive oil,cucumbers,spinach (cooked),bok choy,beef,spinach (raw),vinegar,mustard greens,mustard,onions,salt,broccoli,tomatoes,millet",train
1167,dish_1566402095,0.7995285935635718,2.339409362924905,"sweet potato,yam,olive oil,egg whites",train
3194,dish_1562702892,0.9741801243044526,0.7863766695051662,"vinaigrette,bok choy,millet,cherry tomatoes,fish,corn,feta cheese,garlic,onions,arugula,pepper,parsley,chive,lettuce,salt,beef,olives,vinegar,snow peas,cucumbers,olive oil,artichokes,spinach (cooked),bell peppers,shallots,lentils",train
396,dish_1562603626,-0.24736316795148602,-0.05187110225695236,"sweet potato,bacon,olive oil,pineapple,berries",train
134,dish_1561739954,0.10752639407304562,0.052097613620519706,"sweet potato,scrambled eggs",train
2730,dish_1558031675,-0.02246843014628057,-0.24031439978487046,"yam,bacon,cantaloupe",train
998,dish_1566923004,-0.4522943108015929,-0.41576160782810456,"scrambled eggs,pineapple",train
872,dish_1562949494,-0.8831338870212737,-0.44175378679747257,"bok choy,olive oil,berries",train
624,dish_1568315988,-0.9698779757115787,-0.9615973661848329,tofu,train
470,dish_1563219035,0.7474768886292977,0.026105434651151692,"white rice,garlic,celery,arugula,pepperoni pizza,rosemary,pork,onions,parsley,olive oil,zucchini,salt,olives",train
751,dish_1566501153,3.5953002967066734,1.3127182936348685,"olives,carrot,spinach (raw),parmesan cheese,chicken,avocado,olive oil",train
393,dish_1565119418,0.33793575773493467,-0.6172009948407067,cheese pizza,train
1544,dish_1562690144,1.8716649545252986,0.8903453853826382,"cherry tomatoes,lime,pepper,mixed greens,chicken apple sausage,olive oil,cucumbers,onions,scrambled eggs,vinegar,bacon,salt,lettuce",train
2845,dish_1566414924,-0.02914910585710223,0.06509370310520371,"mustard,olive oil,pecans,salt,garlic,roasted potatoes,blueberries,arugula,vinegar,chard,green beans",train
486,dish_1561749857,0.5392482296781564,1.4946635464204445,"arugula,brown rice,cucumbers,salmon,cherry tomatoes,pepper,radishes,salt,broccoli,brussels sprouts,olive oil,thyme",train
2253,dish_1561748274,1.4552705532223962,0.27952917960248985,"garlic,onions,chili,salt,tortilla,cilantro,olive oil,chicken thighs,cheese,tomatoes",train
355,dish_1566331801,0.20713440981367787,-0.09085937071100438,"tomatoes,salt,bell peppers,olive oil,onions,garlic,spinach (raw),jalapenos,chicken,millet,pepper",train
399,dish_1560442258,0.1707627546734317,-0.20782417607316045,"bacon,berries",train
2254,dish_1558632198,-1.1301117641847926,-1.241013290105539,garden salad,train
1691,dish_1567526888,1.07664150781204,3.8924420563446436,"berries,sweet potato,olive oil,salsa,egg whites,watermelon,yam",train
444,dish_1561753275,0.3648358516942331,1.1697613093033443,"arugula,brown rice,squash,olive oil,cucumbers,lemon juice,parsley,garlic,pineapple,salmon,pepper,tatsoi,thyme,kale,salt",train
2656,dish_1563900120,-0.9864550607229171,-1.091558261031673,"sweet potato,olive oil",train
2521,dish_1559243887,0.16923564667676533,-1.085060216289331,almonds,train
689,dish_1563910708,2.5419715986636033,2.196452378593381,"blueberries,vinegar,lemon juice,mustard,olive oil,green beans,lime,salt,garlic,shallots,radishes,salmon,spinach (raw),ginger,onions,brown rice,jalapenos,chili,cilantro",train
1634,dish_1566328961,1.6810275199975269,0.591435327234906,"bell peppers,shallots,garlic,jalapenos,spinach (raw),olive oil,cheese pizza,pepper,spinach (cooked),millet,bok choy,beef,vinegar,onions,salt,tomatoes,chicken",train
2890,dish_1560788384,-0.6795682248026941,0.16256437424033376,"yogurt,strawberries",train
956,dish_1562611824,-0.2912387646292382,-0.7016755764911528,"salt,chickpeas,olive oil,mustard greens,parsley,vinegar,arugula,pepper",train
2185,dish_1558636514,-1.1338152720385481,-0.8316364713379928,cherry tomatoes,train
57,dish_1563468269,-0.5945641764460026,0.552447058780854,"berries,watermelon,pineapple",train
1598,dish_1559844928,-0.894232980312077,-0.8511306055650188,potatoes,train
2315,dish_1568666357,2.3771628861973384,2.508358526225797,"chicken,artichokes,lettuce,broccoli,balsamic vinegar,olive oil",train
2378,dish_1568044496,-1.041323136573778,-0.6431931738100747,watermelon,train
1761,dish_1562788032,-0.555291380258076,-0.019380878545242335,"caesar salad,vinegar,onions,shallots,pepper,broccoli,cherry tomatoes,cantaloupe,brown rice,pork,eggplant,basil,parsley,lemon juice,olive oil,garlic,salt",train
481,dish_1561747075,1.875605868380692,0.545949014038512,"garlic,tomatoes,onions,salt,tortilla,chili,olive oil,chicken thighs,cilantro,cheese",train
1271,dish_1567110556,-0.6036458389314328,-0.43525574205513057,"cherry tomatoes,salt,pepper,vinegar,green beans,onions,cucumbers,olive oil,mixed greens,lettuce,lime",train
11,dish_1562183096,-1.013694917682027,-0.7926482028839408,"pepper,chard,blueberries,mushroom,vinegar,arugula,mustard,olive oil,walnuts,salt",train
118,dish_1565119464,1.1954067427550612,0.0391015241358357,"millet,apple,cheese pizza,salt,olive oil,onions,cranberries,mustard,vinegar,spinach (raw),spinach (cooked),beef,shallots,bok choy",train
1422,dish_1561491121,-1.0601390894213676,-1.2280172006208552,"salt,garlic,olive oil,mustard,blueberries,vinegar,spinach (raw),radishes",train
1485,dish_1565898511,-0.9374723380687456,-0.7471618896875468,"cherry tomatoes,olives",train
3184,dish_1563568263,-0.6392114858057443,-1.117550440001041,cheese pizza,train
3130,dish_1561749392,0.7788272235687653,-0.04537305751461035,"chicken thighs,olive oil,salt,garlic,cheese,salmon,pepper,cilantro,brown rice,arugula,thyme,tortilla,onions,tomatoes,chili",train
1660,dish_1568047973,0.2003003728038727,0.11058001630159775,"broccoli,olive oil,scrambled eggs",train
1379,dish_1560527950,-1.1000255789781155,-0.9096130082460969,watermelon,train
1911,dish_1563391333,-1.098388315627561,-0.8836208292767288,"squash,olive oil,salt",train
2306,dish_1562949242,-0.5442207648060428,-0.6366951290677327,"bacon,cantaloupe,olive oil,sweet potato",train
1280,dish_1559245654,-0.6588314281282849,-0.09735741545334638,pears,train
388,dish_1561752535,0.4983127324187697,0.584937282492564,"cilantro,garlic,chili,salt,tortilla,onions,tomatoes,olive oil,chicken thighs,squash,caesar salad,turnips,cheese",train
414,dish_1561663068,0.37847771961149956,-0.31829093669297454,"lime,lettuce,mixed greens,olive oil,onions,cucumbers,vinegar,pepper,salt,cheese pizza,cherry tomatoes",train
1394,dish_1562861103,-0.7587502899548513,-1.085060216289331,"bell peppers,salt,mustard,cucumbers,olive oil,vinegar,radishes,garlic",train
3036,dish_1560360030,-0.28496852392032385,-0.5587185921596287,scrambled eggs,train
3076,dish_1558640039,-1.01851033074758,-0.7731540686569148,carrot,train
2705,dish_1563563289,0.37374900478946854,0.00661130042412568,"olives,grilled chicken,cherry tomatoes",train
2085,dish_1559846825,-0.00424677500189126,-0.7926482028839408,pizza,train
797,dish_1559245589,-1.0882739150812493,-1.072064126804647,"carrot,salt,pepper,olive oil",train
2743,dish_1565378680,-0.7691984830340224,-0.8836208292767288,"olive oil,wheat berry",train
2058,dish_1559245979,-0.6561015311451105,-0.09085937071100438,pears,train
99,dish_1562086702,-0.3582272797417646,-1.195526976909145,bacon,train
2707,dish_1562009182,0.2512276779760054,0.3705018059952779,"pepper,mustard,pecans,brussels sprouts,parsley,chard,wheat berry,blueberries,garlic,vinegar,carrot,olive oil,cabbage,lemon juice,arugula,mayonnaise,tofu,pork,jalapenos,salt",train
2582,dish_1565194823,0.6347769704064017,2.612327242103269,"sweet potato,salt,pepper,olive oil,carrot,egg whites,grapes",train
2860,dish_1558629041,-0.3893729102299965,0.058595658362861715,"eggs,strawberries,carrot,garden salad",train
1560,dish_1563551397,0.5342436611472423,0.552447058780854,"salt,pepper,brussels sprouts,olive oil,scrambled eggs",train
104,dish_1559844506,-0.7379795222302719,-0.24031439978487046,"mandarin oranges,grapes,strawberries",train
611,dish_1563811463,-0.15751567253813437,1.0333023697141623,"olive oil,egg whites,sweet potato,cantaloupe",train
2012,dish_1567024135,0.30637889522802403,-0.4547498762821566,"salt,cheese pizza,spinach (cooked),shallots,garlic,lemon juice,wine,eggplant,chicken thighs,squash,mushroom,olive oil,quinoa,roasted potatoes",train
683,dish_1560368138,-1.0981165567713114,-0.6107029500983647,"cherry tomatoes,mushroom",train
1508,dish_1559158425,-1.196001670425192,-1.325487871755985,spinach (raw),train
2837,dish_1558632799,-1.1140616647536425,-1.2864996033019331,corn on the cob,train
2782,dish_1568320383,0.8759274952404291,-0.1363456839073984,"vinegar,beef,bok choy,shallots,millet,spinach (cooked),quinoa,cheese pizza,salt,onions,olive oil",train
719,dish_1565981802,-0.7341880800411155,-0.42225965257044656,"carrot,salt,tofu,pepper,olive oil",train
2180,dish_1562947436,0.13741225126189632,0.16256437424033376,"berries,sausage,pineapple",train
1090,dish_1562788794,1.0100379374824044,0.41598811919167195,"salt,broccoli,basil,lemon juice,parsley,onions,white rice,vinegar,pork,brown rice,pepper,country rice,shallots,cherry tomatoes,olive oil,garlic,fish,green onions",train
1235,dish_1561577083,-0.7407333010812533,-1.169534797939777,cheese pizza,train
1490,dish_1563564797,0.7525108799649743,0.60443141671959,"white rice,carrot,eggs,chard,wheat berry,cream,ground turkey,thyme,kale,parsley,celery,chive,shallots,corn on the cob,croutons,mushroom,parmesan cheese,fish,cherry tomatoes,olive oil,caesar dressing,onions,lemon juice,salt,garlic",train
1536,dish_1560455179,-0.7171671330490286,-0.43525574205513057,"carrot,honeydew melons,pumpkin seeds,lettuce,mustard,salt,olive oil,arugula,vinegar,mixed greens",train
1883,dish_1559678367,-0.2918213552537552,-0.012882833802900331,"salt,garlic,tomatoes,mustard,cucumbers,olive oil,mustard greens,broccoli,spinach (raw),vinegar",train
2996,dish_1562687246,-0.6594156175589,-1.013581724123569,"bell peppers,garlic,salt,cucumbers,olive oil,mustard,vinegar,radishes",train
1683,dish_1562170236,-0.40199160428763775,0.7538864457934561,"berries,watermelon,pineapple",train
1125,dish_1564170010,4.8248555451721264,3.9899127274797737,"tortilla,cucumbers,tatsoi,kale,cilantro,tomatoes,chili,zucchini,pepper,thyme,cheese,salmon,parsley,lemon juice,onions,olive oil,broccoli,garlic,salt,squash,brown rice,chicken thighs,arugula",train
1822,dish_1565640227,0.3867208918181464,-0.33778507092000054,"bell peppers,pepperoni pizza",train
1411,dish_1560455224,-0.34290333895019426,0.1755604637250178,"arugula,mustard,vinegar,mixed greens,carrot,pumpkin seeds,lettuce,salt,honeydew melons,green beans,wild rice,olive oil",train
3090,dish_1560527140,0.11012895927502617,-0.5132322789632346,"salt,tomatoes,garlic,mustard greens,potatoes,olive oil,cucumbers,spinach (raw),vinegar,bacon,mustard",train
1958,dish_1562775549,-0.37518355860659597,0.2275448216637538,"egg whites,brussels sprouts,sweet potato,olive oil,pepper,salt,cottage cheese",train
1815,dish_1562777068,-0.08049551299196128,0.12357610578628175,"olive oil,brussels sprouts,salt,strawberries,pepper,scrambled eggs",train
2702,dish_1562701956,-1.1776273316847023,-1.163036753197435,cherry tomatoes,train
1864,dish_1558725286,2.687913807374242,0.591435327234906,"broccoli,almonds,cauliflower",train
2252,dish_1562615103,-0.7602743005629871,-0.6951775317488107,"apple,salt,figs,lemon juice,mustard greens,olive oil,squash,arugula,goat cheese",train
302,dish_1563393148,-1.0779286326166913,-0.6431931738100747,"broccoli,squash,zucchini",train
40,dish_1559700851,-0.9187167389582241,-1.059068037319963,"spinach (raw),vinegar,tomatoes,salt,mustard,garlic,olive oil,mustard greens,cucumbers",train
2972,dish_1563393182,-1.042134466239114,-0.1558398181344244,"zucchini,broccoli,squash,cucumbers",train
643,dish_1566501126,1.4858307581881338,0.9878160565177683,"spinach (raw),carrot,parmesan cheese,olives,chicken,avocado",train
1110,dish_1565036922,1.366262569414709,0.7733805800204822,"broccoli,chili,lemon juice,garlic,olive oil,orange juice,onions,brown rice,arugula,vinegar,cauliflower,white rice,green onions,salt,soy sauce,thyme,basil,kale,parsley,chicken thighs,roasted potatoes,radishes,cheese pizza,beef",train
1854,dish_1558722871,-1.1386832786658985,-1.020079768865911,cauliflower,train
1659,dish_1559590130,-0.28245822653415376,-0.42225965257044656,"asparagus,chicken",train
63,dish_1561580370,-0.6051312538831025,-0.6042049053560227,"spinach (raw),wheat berry,cheese,cherry tomatoes,pasta,pesto,caesar salad,onions",train
375,dish_1565984345,-0.20632673591547004,0.8838473406402962,"garlic,thyme,onions,kale,salt,cauliflower,white rice,pepper,eggs,mushroom,cream,ground turkey,olive oil,celery,chive,carrot",train
